F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,Name
30.438303,0.17049511,25.352894,31.42244,34.215034,8.862141,662.3165,591.6942,35.07616,22.850317,0.5989542,0.8601117,0.1545834,0.4586861,0.96705455,0.81247115,10.053264,5.6681957,9.460563,6.5169616,0.28313938,1.1388993,19.534706,1.0567698,6.890669,2.2153044,11.920628,1.3884083,-1.9542451,-8.61324,0.018922351,1.4423136,1.2923071,0.7592702,6.3805423,0.57083786,3.0584154,2.695827,22.527939,0.55375504,576.15,0.4175862,1310.2345,0.19651784,-93.71943,-1.0058067,1657.526,0.15290265,956.9382,0.37800255,-97.60267,-0.8817579,2660.005,0.11464006,1001.12213,0.3028291,-98.10594,-0.8707234,-13.460128,-0.6158719,21.311571,0.5248638,0.047716822,0.5540001,-0.027256526,-0.5604586,0.40799475,0.84855676,28.432274,0.5272444,3.410158,4.1289983,12.571027,1.5186317,-6.31845,-3.0994973,-6.5561857,13.651393,0.017361958,-0.0029510383,0.12296015,3.4009156,3.2829943,0.162,0.14806756,0.12489796,0.13026068,-22.43846,tepWDnvIuRg.002.wav
37.41812,0.13785574,33.01882,37.30551,40.63389,7.6150665,217.22458,451.5337,66.79702,57.65867,0.75713265,0.8633629,0.13659945,0.6194671,1.3016644,1.1650649,13.153133,6.6270747,10.81548,7.7706065,0.38782492,1.1207949,14.176754,1.2186325,-2.0568578,-6.839133,2.639055,6.8728294,-7.2406335,-1.819875,0.028155597,2.6604517,1.2357198,0.77144164,7.305292,0.6174668,8.937934,1.2275202,21.452085,0.6178291,777.274,0.33027133,1339.3444,0.22229761,-119.60434,-0.7607151,1755.3635,0.13106671,1096.6759,0.3080324,-111.48548,-0.7976994,2789.9333,0.09918152,985.7508,0.3409306,-114.4016,-0.74961305,-9.072591,-0.95766187,19.876585,0.53527224,0.06509183,0.34458914,-0.013699505,-1.0877074,0.63299423,0.7218021,22.459269,0.6033943,-6.546312,-2.1477048,1.0969657,20.91383,-12.126857,-1.0932521,-4.804848,14.406105,0.02641915,0.0065018847,0.16458489,3.4009156,3.0203547,0.14782609,0.1122674,0.17348836,0.22154726,-19.888441,Lj1WuMXFa-4.005.wav
36.91327,0.12896454,34.562397,36.554443,39.90838,5.3459816,514.0503,826.613,100.1713,188.34227,0.7918569,0.7749108,0.18201542,0.64467794,1.4449916,1.2629762,12.671805,6.2650604,8.533216,5.603696,0.30587155,0.9714764,23.007229,0.65796256,-4.703238,-3.9335513,15.699964,1.1800286,-24.347097,-0.9328158,0.017582955,1.848512,0.9983612,0.7542986,8.634908,0.45933336,7.6599565,1.7143922,18.765438,0.70139205,677.9501,0.3130677,1285.1709,0.18760236,-84.25126,-1.1086079,1770.8649,0.13298216,951.0499,0.41103312,-84.14966,-1.0141673,2800.7395,0.07792205,909.15393,0.43227196,-85.24199,-0.9906533,-11.543988,-0.8345976,19.893547,0.55354935,0.06779427,0.3474323,-0.022848234,-0.853998,0.40787944,0.74111414,28.170582,0.42145643,-7.604022,-2.509967,17.867416,1.0936185,-32.050976,-0.64975184,-6.663557,15.001338,0.031998638,-0.0032152473,0.13086024,2.6160889,2.230971,0.2752941,0.2492251,0.16125,0.15547809,-21.413616,SCZLT4fH5B8.001.wav
35.512783,0.11238916,32.73425,34.4853,37.92106,5.1868095,161.84427,352.304,39.259007,68.041145,0.6057355,0.6339828,0.23228914,0.54596305,0.947559,0.71526986,7.393245,4.0789266,5.1685305,3.2082763,0.23979042,0.9103466,27.631226,0.44455308,0.58487827,23.669044,3.4882212,5.050441,-12.085349,-1.1965778,0.01370889,1.8131768,0.95242244,0.7135097,8.945658,0.36011803,3.6449497,2.4572542,24.442469,0.43474972,612.83954,0.28584886,1383.642,0.14809877,-67.88326,-1.2808669,1693.9414,0.15027283,1025.5189,0.34840655,-68.13991,-1.1486298,2739.6755,0.09541604,1035.5927,0.35563344,-72.772316,-1.0345213,-14.537675,-0.48271537,23.94378,0.3652112,0.047087397,0.47830102,-0.026333,-0.6604741,0.28545842,0.7720587,31.550743,0.31455797,0.98534375,14.479142,3.1427646,6.0114264,-14.257191,-1.0412269,-7.914047,15.554636,0.020220706,-0.007026216,0.12022459,3.4009156,2.5607355,0.2725641,0.1939828,0.10324325,0.08838044,-22.990211,wxpXOLNwW1E.002.wav
29.456167,0.22823225,25.483082,27.036665,30.666866,5.1837845,140.65907,141.78383,168.20331,190.8085,0.7493954,0.7745953,0.1282695,0.6932645,1.2845497,1.1562803,9.809616,4.6359334,6.9957557,4.217242,0.30435303,1.0035676,17.516436,0.6616676,-3.650291,-3.9413235,12.752711,1.1626676,-1.0636625,-12.600495,0.040973105,1.9760925,1.4216255,0.49354035,4.3939104,0.6329071,-6.0063186,-1.414631,4.654927,2.2344255,467.27948,0.24440987,1122.5159,0.15771608,-135.32399,-0.69127864,1512.4899,0.10576859,855.567,0.35210672,-135.44588,-0.65213394,2487.642,0.076532975,927.47266,0.2815629,-135.65807,-0.64680797,-10.028317,-0.604473,18.97895,0.36870798,-0.006957587,-2.4146516,-0.025381295,-0.533809,0.52711946,0.5209553,23.931303,0.38632348,-9.562855,-1.5532691,10.341025,1.9123529,-11.025093,-1.0483514,-23.61591,35.047215,-0.046576686,-0.0011480399,0.19138026,2.6814911,2.230971,0.14117646,0.13470589,0.30374998,0.39012617,-21.705336,VAZLQqJa9rQ.001.wav
28.606049,0.15151398,24.422886,27.959314,32.890995,8.468109,169.57124,232.16353,27.938217,15.404345,0.723878,0.8516702,0.22530654,0.5926313,1.0799606,0.8546541,13.051558,9.181891,9.49511,7.265276,0.43041846,1.1085762,22.016212,0.6930626,4.6034336,2.4393494,10.892289,1.4548792,0.9020989,14.220084,0.025374526,1.4767478,1.1974517,0.7084393,5.838053,0.464675,5.6587915,1.1919221,25.0329,0.35578376,599.05,0.3842376,1336.3773,0.16373485,-107.90115,-0.847898,1630.7266,0.18446654,1036.5752,0.24121642,-109.940414,-0.7845877,2691.2988,0.11963295,968.0118,0.28206843,-113.39429,-0.7301811,-13.514354,-0.54235774,24.667093,0.31268755,-0.0028664859,-9.740863,-0.009417647,-1.6921113,0.5745274,0.8758903,31.214865,0.30028766,4.4644084,2.6559758,13.033378,1.4160695,-2.0488813,-7.365281,-14.602329,26.758331,-0.0484044,0.012008899,0.2883303,3.0085022,2.890933,0.16386363,0.13860041,0.17725,0.2579243,-19.978134,eXtskPoi58A.001.wav
29.94338,0.1036205,28.427122,29.929007,31.79657,3.3694477,113.3147,201.48303,70.86445,121.8318,0.6310156,0.9602919,0.08136884,0.47097126,1.0918224,1.0104536,14.098538,9.918817,7.4920936,4.5067616,0.27639458,1.1621795,27.886536,0.5066571,-8.6980915,-1.9590468,19.604221,0.76140356,3.2201467,4.944514,0.017930115,1.2313797,1.1635146,0.61928415,5.646117,0.5930938,0.40073365,27.815638,13.210845,0.88930833,692.5952,0.37322152,1363.83,0.17217553,-105.04122,-0.8732684,1698.2052,0.15823308,1109.3722,0.29800555,-103.520386,-0.86050195,2725.4854,0.10662933,1040.2905,0.3368808,-105.948845,-0.8208539,-10.03654,-0.83802354,20.379833,0.5091099,0.025900591,1.173831,-0.009915805,-1.4875296,0.43162683,0.81163657,34.953835,0.25205636,-11.784201,-1.3711796,19.110312,0.9079956,-1.3028685,-13.197808,-12.583242,22.192125,-0.014503589,0.015210291,0.102050774,2.6814911,1.7060368,0.30192307,0.27783528,0.26346153,0.3316154,-22.820097,5Mc-mjLvvGU.000.wav
36.450546,0.17019646,32.195004,34.640923,38.81125,6.6162453,194.51683,146.94518,214.98897,443.53738,0.874319,0.7278313,0.3146652,0.6804085,1.3909733,1.0763081,16.815742,8.550267,13.678478,7.7830772,0.4636532,0.90587294,18.89908,0.86461973,0.3113833,57.448406,9.368807,2.4579597,-18.955847,-1.2132287,0.029837959,2.4145527,1.4706537,0.7254719,7.6374645,0.5471937,8.122256,1.7922854,20.505468,0.81183356,713.57666,0.39337128,1281.601,0.21124469,-46.37303,-1.6411477,1747.1912,0.15538287,1048.9957,0.36108008,-46.714382,-1.4240019,2817.9524,0.107767045,966.87756,0.36918303,-49.91453,-1.2854177,-10.358218,-1.0442668,20.291178,0.5999905,0.058343615,0.44746894,-0.018571049,-0.9877021,0.523447,0.8102208,22.112106,0.6396601,-0.011755782,-1543.7456,8.188047,2.9451292,-21.641838,-1.077862,1.9296058,6.3825655,0.027107095,0.0022687644,0.17815042,4.70896,2.3622048,0.3422222,0.33312583,0.066874996,0.047986813,-19.340242,mY1ZTvNVkSA.005.wav
27.5343,0.13733813,24.59361,27.049618,30.831953,6.2383423,83.04,80.93858,25.2276,36.229687,0.8019169,1.125025,0.040871143,0.473778,1.455216,1.4143449,15.188868,8.821209,13.976773,7.4796085,0.3869086,1.1349702,16.809717,0.91407776,12.036219,1.0758449,13.914319,1.0536995,20.550894,0.63541716,0.016491048,1.3028474,0.9431211,0.8641372,6.0664186,0.38550964,5.6904,2.1794765,17.55868,0.8455401,622.7342,0.4419807,1265.567,0.20065862,-128.89497,-0.6765502,1633.038,0.19416964,973.8388,0.3787095,-128.52744,-0.6619678,2691.7114,0.12250118,922.8501,0.40980828,-130.16621,-0.6381153,-11.746274,-0.6943005,21.176867,0.45344496,-0.008913016,-2.698547,-0.009554709,-1.5453968,0.7361559,0.59824795,24.200867,0.50279236,6.805567,1.961177,16.28011,1.2100118,15.616569,1.0926375,-17.55553,27.867002,-0.055637635,0.01738382,0.15182352,2.877698,2.1011162,0.18249999,0.1862458,0.2734375,0.33181885,-18.02734,X1EjfXX3NTk.004.wav
38.73626,0.13772081,35.648186,37.029236,42.106735,6.4585495,80.93433,120.40737,252.78445,387.2999,0.292438,0.8973573,0.027044602,0.25157574,0.5319654,0.5049208,5.6563907,3.2427285,4.1129208,2.8410318,0.12115849,1.1578842,17.350355,1.0067039,1.4768972,10.154238,5.331827,3.2442899,-7.798252,-2.1101813,0.025035093,1.7441509,1.1840682,0.67252237,9.289138,0.45350552,10.556992,1.1446415,26.054407,0.63171035,756.33856,0.2991449,1358.4486,0.20509271,-123.37537,-0.72394365,1802.872,0.1350414,1090.2184,0.28803855,-120.71115,-0.6949909,2895.5125,0.0767639,912.58923,0.33231616,-122.75667,-0.66572773,-16.951014,-0.7096264,28.119467,0.4693122,0.07592665,0.2848023,-0.01244729,-1.3639597,0.2193213,0.59493816,27.33146,0.58965,5.99948,2.524497,5.589043,3.8506253,-18.130754,-0.8627282,-6.880589,16.889898,0.029018994,0.019276265,0.035726402,3.0739045,1.9053878,0.23344827,0.17734197,0.30153847,0.4040058,-28.491703,5uFZ-2kYGO0.000.wav
44.874462,0.037922747,43.684647,44.49082,46.193943,2.5092964,19.075203,16.926367,31.865723,66.210236,1.0331223,0.49921083,0.4960977,1.075401,1.5244701,1.0283724,9.095436,5.3955593,5.5652337,2.1704867,0.42484763,0.8080703,20.971292,0.5050619,-23.413599,-0.7027973,-28.252142,-0.55539054,-22.747421,-0.6455629,0.009398982,1.7198303,0.7036057,0.7862127,12.75272,0.34081143,0.513184,20.824074,23.205202,0.5433838,860.6343,0.209355,1287.1141,0.1982627,-26.7016,-2.235505,1789.5657,0.123745814,1094.7839,0.23523468,-29.541687,-1.8025932,2942.3047,0.08641903,923.924,0.37725708,-43.029034,-1.1322234,-4.6494884,-1.9566622,27.162249,0.32930753,0.08853863,0.23084708,0.010520096,1.5638936,0.4625686,0.73295957,22.088709,0.4304851,-24.666334,-0.6673382,-29.674503,-0.51839316,-23.500536,-0.62500817,-2.31326,13.70959,0.07071411,0.014954961,0.06287669,3.204709,0.9186352,0.97999996,0.9385323,0.09461538,0.058522232,-18.567713,keW8-eSiQ70.001.wav
30.798206,0.17915954,26.20988,30.302689,34.34603,8.13615,78.62549,66.267815,47.786728,39.7212,0.8993296,0.5883425,0.34416533,0.8772585,1.4351506,1.0909853,13.34628,5.828416,8.85311,4.233819,0.56603277,0.7517895,29.31633,0.4871353,2.0678186,6.320303,8.998078,1.852166,-6.8687143,-2.0246263,0.024091898,1.1259272,1.1412644,0.9611908,6.20642,0.527924,5.3181496,1.5727305,28.920107,0.403647,598.4566,0.3475733,1364.3871,0.141749,-84.34367,-1.0933374,1692.1338,0.1575721,1006.8049,0.28502402,-88.61498,-0.9548195,2759.501,0.11672865,1013.2944,0.27862912,-92.59164,-0.8799925,-16.375057,-0.4352542,26.745005,0.3372348,0.049628787,0.4449062,-0.030884698,-0.45696837,0.72377163,0.50955826,36.15391,0.2559486,0.6984277,19.523767,8.073828,2.318533,-10.452145,-1.2551183,-9.748188,17.570446,0.017187467,-0.009192387,0.3150328,4.12034,3.0921054,0.18851064,0.14699802,0.121590905,0.11096565,-17.781761,t899haDGi38.002.wav
40.08585,0.14685403,35.5365,37.80789,44.79971,9.26321,72.469925,82.87541,58.456455,55.77158,1.0364815,0.7003618,0.32809502,0.9668718,1.6386104,1.3105154,17.681797,9.301732,11.601463,6.688942,0.5792389,1.1027079,14.039464,1.0971936,-12.70434,-1.3636364,-5.6609187,-3.2381167,-16.929386,-0.9510168,0.02536619,1.2592809,1.3180836,0.6033113,6.5031686,0.68503034,4.9845753,2.8453646,16.268068,0.8910023,828.7283,0.28928155,1288.6637,0.21401826,-117.87009,-0.80592245,1814.6565,0.13295807,1095.9636,0.29353994,-113.67977,-0.7962646,2864.363,0.08555044,972.8876,0.28619912,-115.78939,-0.76045716,-5.4392605,-1.6551527,20.354027,0.52894795,0.071806476,0.28705263,-0.009811895,-1.9152951,0.8537352,0.8306838,20.91918,0.63204485,-15.271661,-1.1628674,-8.789123,-2.389562,-23.825314,-0.72315085,-0.20155962,9.44888,0.0531805,0.002024115,0.3371483,3.204709,1.968504,0.22799999,0.20543285,0.31,0.5311798,-18.537062,4KD3XCMsIBs.002.wav
27.420362,0.19635876,23.80282,26.249832,29.450104,5.6472836,66.101616,48.904667,80.283905,98.820984,0.74269307,0.78596354,0.17242222,0.6335808,1.2696526,1.0972304,9.784433,4.404861,7.0528593,3.7792838,0.34064838,0.9024353,20.867043,0.9086058,2.6119406,4.9721437,14.216381,1.2280515,-3.3389404,-4.7700734,0.029786922,2.5427473,1.3030533,0.70440423,4.761604,0.57229614,3.926043,2.12864,24.215271,0.4594751,678.5449,0.35326934,1282.2003,0.15974681,-109.3043,-0.86791146,1737.823,0.15959993,972.6401,0.2635499,-111.18291,-0.8030347,2783.9502,0.113704525,947.4098,0.26603243,-112.68003,-0.77482146,-13.531838,-0.72033525,22.033659,0.49461067,0.03517366,0.66686094,-0.015155141,-1.3272346,0.5170542,0.5252359,31.217474,0.47137368,3.012758,4.6546803,17.248089,1.1131085,-5.0452003,-3.6672783,-4.301942,11.783843,0.029959245,0.007628908,0.1770609,3.0085022,2.296588,0.20171428,0.15505733,0.21941178,0.26303592,-20.475649,Fco1CMgOadI.004.wav
36.73372,0.06680844,34.67954,35.845108,38.857513,4.1779747,60.031464,84.0388,18.713932,34.159256,0.3759688,0.8719168,0.07774611,0.26632217,0.6648383,0.5870922,7.586699,4.0895033,5.177719,3.2021427,0.1338699,1.1304586,21.771976,0.6640683,-9.542693,-1.5938119,4.3684335,4.27331,-7.527295,-2.2052205,0.014525969,1.4626288,1.2376821,0.6362368,8.572932,0.40267137,7.289015,1.9004534,17.738836,0.7056684,773.0666,0.3364299,1350.2218,0.20275134,-83.679985,-1.0659609,1766.4053,0.15370712,1133.884,0.28877038,-76.30304,-1.1031744,2789.2874,0.104188204,1045.4323,0.3150377,-81.07235,-0.99549633,-8.144113,-1.0220277,21.180603,0.4496382,0.06854611,0.3845401,0.0021687301,7.9016805,0.18692549,0.83357537,27.603039,0.33214393,-11.947126,-1.3093212,4.606212,4.394013,-10.91532,-1.6013033,-2.142233,11.010933,0.041154776,0.018771246,0.027707126,3.3355134,2.3637557,0.2736111,0.15142201,0.13342857,0.14528677,-28.91107,cTbfp7nkX8c.000.wav
27.91708,0.3565679,21.776659,23.35881,33.011322,11.234663,463.9736,375.11874,174.94534,287.28104,1.1502749,0.67831075,0.40751663,1.0508066,1.7928257,1.3853091,17.71986,10.30072,10.067924,5.858766,0.68974805,0.8961657,21.116709,0.84413457,-7.994563,-1.8255119,10.747384,1.7538462,-7.3837934,-1.803501,0.035405464,1.5856739,1.8759733,0.6677938,1.6561248,1.7305219,-0.97614336,-10.863274,15.572178,0.82119095,711.03925,0.39252558,1259.908,0.26389858,-139.12431,-0.6474958,1740.0159,0.17028977,1054.4977,0.2927362,-136.58435,-0.6434579,2727.8003,0.12117923,1019.8059,0.3341712,-137.71277,-0.6275252,-8.957453,-1.0631027,17.39205,0.5614544,0.044808056,0.48804012,-0.021576868,-0.8713942,0.96421653,0.65506166,29.998405,0.52775675,-10.150328,-1.3236988,10.828156,1.9594096,-9.299788,-1.6593165,-3.8999124,11.49198,0.04048909,-0.0062294253,0.5571866,2.6160889,2.5607355,0.11769231,0.093930185,0.25921053,0.22334045,-17.279772,leslBYwG8kc.002.wav
34.88282,0.0761836,33.34826,34.4805,36.8518,3.50354,76.0387,59.83541,16.248156,16.823248,0.6992187,0.63368326,0.2493164,0.6620118,1.0234585,0.7741421,8.593623,4.1663084,4.1519027,1.8318367,0.27503714,0.84680885,26.73156,0.58514506,-2.4108906,-6.451222,-4.4361634,-3.1960754,-15.06162,-0.9031674,0.014582617,2.2589893,1.0334774,0.729284,8.552844,0.4094975,2.689202,4.261684,26.539692,0.4023038,678.4231,0.31426078,1447.1803,0.1575181,-63.92646,-1.3722578,1672.5237,0.14278466,1192.782,0.28282812,-66.60538,-1.1984608,2794.5674,0.0870085,986.9411,0.35026765,-74.469086,-1.005676,-12.543096,-0.5674167,27.256004,0.30240473,0.05209538,0.40860295,-0.020631265,-0.63286835,0.35304722,0.6337364,33.20425,0.33112043,-2.991173,-5.464808,-5.3160553,-2.9051907,-18.32437,-0.728401,-4.762097,15.21562,0.0168675,0.0010830847,0.07059071,2.5506868,1.9066404,0.37068966,0.23726794,0.1437037,0.17463504,-22.161009,2T3oK1Gse2g.002.wav
36.796387,0.14869742,33.121483,34.665863,41.524147,8.402664,103.21771,76.920815,143.50824,165.39224,0.6702311,0.90450627,0.10406888,0.49747145,1.1810964,1.0770276,11.525155,6.6958137,8.135691,4.7550173,0.26334068,1.1117218,8.966047,1.8302389,-5.606891,-2.6147878,4.5758696,3.0683987,-1.7682045,-8.809898,0.02086191,1.5153302,1.2203951,0.67917687,6.65698,0.67496777,10.878385,0.8677457,14.599212,0.90285325,769.8256,0.32899907,1339.0067,0.25530246,-128.1978,-0.7038762,1736.6688,0.15027583,1166.1538,0.33229375,-119.19886,-0.7580976,2762.295,0.09265068,961.49927,0.46746105,-120.95146,-0.72729474,-5.9004745,-1.8092654,16.499672,0.6654135,0.06584336,0.27980688,0.0006079782,26.495121,0.43610397,0.68449116,19.13156,0.6803546,-7.495816,-2.241694,3.6840234,4.398618,-1.959219,-9.838453,0.07619804,9.557641,0.04094011,0.015999654,0.12779593,3.204709,2.3637557,0.17305554,0.14519756,0.24294117,0.36616078,-23.278582,bcRPLKygrNk.000.wav
33.197025,0.0992752,30.673077,32.98886,35.028275,4.355198,94.93462,155.20119,72.781815,93.435265,0.18980017,0.9304034,0.07568272,0.15272047,0.25605607,0.18037334,3.262959,3.2949724,3.6977828,3.2149363,0.041646414,2.1064975,14.352715,0.78823125,6.0477147,2.2149396,-0.5512193,-26.389969,-11.279216,-1.4401596,0.022914119,1.9345032,1.1118993,0.64734423,6.073661,0.60803795,4.096837,2.331084,20.674934,0.45867077,735.39746,0.30613545,1352.8878,0.16782084,-104.25527,-0.9052619,1763.1327,0.15616122,1082.3173,0.28040308,-104.88147,-0.8521084,2804.8513,0.09824361,963.1113,0.364851,-107.64516,-0.8046129,-8.908378,-0.7827336,18.875553,0.4287909,0.058819503,0.34792125,-0.0076384437,-1.9138145,0.0534327,1.3266655,19.211061,0.4451137,5.819307,2.5783744,-1.8982935,-8.620149,-16.319664,-1.031046,-5.9247484,14.994064,0.030371916,0.008836037,0.02957249,1.5696534,2.6263955,0.18575001,0.2073992,0.17974359,0.44280276,-38.836376,oANKg9_grdA.001.wav
34.296993,0.1616572,31.86105,33.47018,36.994926,5.133877,130.69798,149.83517,82.74494,50.02964,0.2994545,1.1942403,0.037287425,0.201725,0.41191,0.37462258,8.189287,6.803749,5.525444,5.438948,0.1132076,1.704543,23.914955,0.7556112,6.309641,2.889823,3.5340571,4.4933124,0.087114066,161.05458,0.025741847,2.0396957,1.0354657,0.6990639,7.9952054,0.4798914,4.92768,2.123076,27.60018,0.45429572,622.05817,0.3679462,1392.0004,0.16719122,-115.28266,-0.80385387,1683.1724,0.15953547,1090.2155,0.26057118,-114.05915,-0.7614061,2790.2998,0.10265396,1013.682,0.36858013,-118.250374,-0.6958713,-14.762207,-0.669163,28.146852,0.40332082,0.05262158,0.48821095,-0.013227336,-1.0801568,0.18905148,1.2905629,32.32021,0.44151264,5.231497,3.9228911,0.86417085,21.633226,-5.60814,-2.7323327,-9.859031,20.649231,0.007130334,0.012825195,0.04177674,2.0928712,2.0997376,0.22156249,0.22502929,0.24966666,0.27485126,-29.064558,QipgesEKSNA.001.wav
31.279554,0.23622541,26.577778,29.2007,34.11858,7.540802,593.73267,991.5525,156.787,152.59515,0.9236534,0.649883,0.36261106,0.8486548,1.5429702,1.1803591,12.015895,6.650342,7.062959,3.2036066,0.41849965,0.838102,14.911575,1.1759887,-9.716305,-1.3284721,15.95094,1.0140482,-6.75848,-2.626062,0.030147685,1.6126531,1.3990718,0.5737794,3.4889634,1.092117,3.5385435,2.9036698,13.955148,0.98928946,760.82477,0.4063936,1197.0265,0.23533092,-101.925735,-0.9349227,1800.1853,0.182888,998.7122,0.3506694,-93.41694,-0.99513626,2807.4202,0.11285877,902.71704,0.35643694,-94.60386,-0.96763116,-4.9306593,-2.2425995,13.686695,0.7595634,0.05351142,0.42786092,-0.0059837126,-3.1191542,0.5839352,0.5687733,21.458252,0.7772401,-9.521533,-1.3369591,18.329107,0.9208471,-11.9802265,-1.6523134,2.14039,6.414933,0.041753393,0.013818921,0.2117837,3.5317202,2.5607355,0.20615384,0.18534258,0.16842106,0.25348648,-21.564463,k4eeYoHtnnI.001.wav
23.327614,0.13821514,21.112556,22.84916,25.952898,4.8403416,144.8997,167.32942,27.090033,17.677256,0.7908638,0.6732828,0.25179645,0.75201964,1.2771943,1.0253978,11.533779,4.6629567,10.682789,5.843943,0.4363684,0.75473875,19.879986,1.0227606,10.871462,1.4654274,18.008675,0.84601706,12.891172,1.1309491,0.024939584,1.433559,1.138629,0.9255407,4.482614,0.4996489,5.7733326,0.96090746,27.06022,0.39205676,552.78735,0.42032254,1303.1711,0.17835759,-96.88173,-0.9183706,1596.5415,0.16685127,975.1822,0.29392156,-101.05649,-0.8361909,2640.8188,0.12285118,988.4316,0.37268195,-104.13832,-0.78632677,-16.877026,-0.46268392,25.316921,0.36825797,-0.010207013,-2.7951639,-0.017797928,-0.81785226,0.582065,0.5161273,31.572668,0.3132761,10.417805,1.2961936,21.924217,0.70029444,14.444197,1.087215,-5.4229054,13.296289,-0.0026854738,0.005946848,0.250335,4.5127535,2.823375,0.18813953,0.14898503,0.15268292,0.18404697,-19.065105,cFGjJg-2zOk.003.wav
38.125538,0.08479398,35.51873,37.517513,40.764595,5.245865,137.25983,263.27744,138.24619,305.03024,0.5678188,0.7553018,0.15190881,0.4873011,1.0033784,0.8514696,6.4343753,2.8750932,4.530932,2.2491376,0.18595164,0.9399305,23.27752,0.64327025,-21.364634,-0.9716153,4.6903257,3.4189498,-19.515207,-0.979167,0.014810791,1.5281662,1.0312182,0.62753546,7.958044,0.52186596,4.2589827,2.3722038,15.876149,0.7179602,765.07733,0.32313025,1396.5353,0.21697034,-65.25553,-1.3675122,1740.0216,0.12800887,1074.5988,0.34969497,-61.809776,-1.3223842,2776.211,0.08760196,942.55536,0.42316225,-64.99152,-1.2257636,-7.5157657,-0.9678747,16.928204,0.55037177,0.08060636,0.23308855,-0.015075988,-1.0059102,0.23098765,0.7168021,28.892513,0.37766698,-24.745953,-0.77691996,4.965398,3.2436008,-24.366909,-0.7152338,-3.689404,12.259949,0.03913318,0.00812914,0.063810416,3.0085022,1.7716535,0.40037036,0.37786418,0.14769231,0.16830164,-26.577717,rIRBEkDhn6Q.005.wav
