F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,Name
28.656445,0.23760897,24.033138,25.086119,36.071808,12.03867,201.33746,274.14993,109.87966,105.363304,0.12010372,0.36390883,0.07824475,0.11360588,0.15861517,0.08037042,0.75568813,0.586812,0.21982919,0.104884386,0.026027538,0.54551125,45.29597,0.09637461,0.76886785,14.787079,-10.734305,-0.7621517,6.792853,1.1259443,0.043226045,1.556049,1.442364,0.42907712,1.5027152,1.4084569,4.2225947,2.685334,32.376484,0.30352113,757.69543,0.2095071,1452.457,0.13087316,-81.19226,-1.1349473,1727.2208,0.09976046,1178.4108,0.23339044,-85.34556,-1.0047017,2877.2188,0.09636649,1134.0367,0.22472312,-95.43171,-0.8208676,-15.407194,-0.330481,29.022703,0.25724143,0.05053687,0.42320842,-0.019349413,-0.50578,0.026684577,0.5160202,46.148834,0.09185026,-0.6490265,-17.379717,-10.701469,-0.7381531,6.119374,1.3060217,-15.8855505,29.55424,0.043402072,-0.01605461,0.024718592,2.027469,2.9624753,0.19933333,0.18484108,0.1348718,0.14832173,-46.486645,LKvxVEI8uVA.000.wav
35.86019,0.3247504,22.148409,36.06819,50.969532,28.821123,402.12656,420.1002,179.51031,118.92271,0.24112855,0.31120315,0.18188912,0.23448133,0.30399752,0.1221084,2.6541495,1.2639484,1.010309,0.45634314,0.09523029,1.0100125,31.090595,0.21845378,8.818713,0.91344,13.612408,0.58827025,-4.116723,-2.9408429,0.037637707,1.6285938,1.3391676,0.41746226,5.1674933,0.4641126,8.312304,2.4547408,15.133546,1.1809822,588.20544,0.3053886,1248.0894,0.15488636,-120.1186,-0.7567125,1684.3934,0.13334374,943.97095,0.3567781,-110.501595,-0.7697916,2754.5437,0.092817895,904.7334,0.38029945,-113.49101,-0.7228994,-17.054888,-0.28720585,23.019032,0.3322775,0.010634031,3.6324732,-0.01619165,-0.9040217,0.07640268,0.6513196,30.324244,0.23284374,5.765737,1.2617823,14.120866,0.58926684,-5.4322762,-2.3959796,-20.636106,26.55332,-0.015803983,-0.017246328,0.11412726,3.8587313,4.070913,0.11177419,0.09687911,0.12535714,0.12744695,-34.764988,gggp205gPMI.001.wav
27.253317,0.6301977,13.906422,16.190975,46.135067,32.228645,831.869,1233.1661,358.4841,742.6318,0.15839486,0.54048973,0.08804267,0.14003722,0.2145869,0.12654424,4.5103955,2.9895084,1.4191911,0.80226684,0.0486898,0.9667822,14.650377,0.71013474,5.6598406,2.1951294,4.596933,2.4274197,8.200215,1.6031566,0.0407304,1.1723137,1.3639665,0.46286848,1.0943705,2.9604309,-6.561724,-6.9370584,-4.27281,-9.368539,805.51514,0.2730272,1224.9102,0.20094128,-162.33618,-0.42091727,1777.6757,0.1266765,1048.448,0.2993102,-156.07745,-0.46816763,2832.553,0.09704426,905.8351,0.34191456,-156.01384,-0.4580137,-11.818361,-0.94753283,21.018099,0.50488394,-0.03112052,-1.3547361,0.004004434,3.1333208,0.04156746,0.7639727,15.073287,0.6959357,2.3876972,5.5439205,5.257291,2.6532583,9.258079,1.7450597,-12.571103,20.647116,-0.027022311,0.0043836543,0.051215895,3.9241335,3.215223,0.06795918,0.05917734,0.22183673,0.18319917,-40.8615,CFk4v2Kd5Ns.002.wav
28.52587,0.56553817,12.154955,27.043402,43.057228,30.902273,294.62717,432.33304,113.474,64.17159,0.2074822,0.20815216,0.17326188,0.20525874,0.23860207,0.06534019,1.0054821,0.8055495,0.87072575,0.61121255,0.09350199,0.7537417,31.21364,0.20322317,-6.1379647,-1.7660339,0.5334567,19.220339,9.216635,1.3717875,0.028311444,1.8745859,1.0624682,0.64239913,2.2512176,1.2340448,12.291194,1.9798237,21.819502,0.60810363,666.0577,0.3660467,1258.0829,0.15758592,-116.329155,-0.771796,1677.6837,0.19686642,1094.1759,0.23763216,-98.391335,-0.9163772,2754.9077,0.1413071,1012.12714,0.27104172,-104.79069,-0.807997,-12.227875,-0.7501543,23.961937,0.43803793,-0.020021813,-2.6837864,-0.004930297,-2.1753402,0.07980158,0.8605679,31.073252,0.20415968,-8.242191,-1.4756942,-1.9384106,-5.5604267,5.70155,2.227038,-16.612211,27.737074,-0.051558353,-0.0025133216,0.10962343,4.12034,2.4358132,0.21432431,0.19131888,0.18083334,0.26413774,-34.096798,f8eU5Pc-y0g.004.wav
20.772133,0.5327896,14.930975,17.064133,20.217697,5.286722,189.04309,226.02242,286.37473,282.79858,0.27461106,0.35251442,0.19250774,0.2422847,0.36050296,0.16799521,2.186276,1.5072947,1.2834228,0.7847198,0.07409192,0.47207958,23.995699,0.3259884,10.1307335,0.87935674,16.392086,0.5194909,-0.11613052,-66.04775,0.015243709,1.9055849,0.97974265,0.51097983,2.6291292,0.8747705,10.158209,3.6101947,12.461935,1.566593,556.93896,0.31110534,1333.3505,0.16175315,-97.119576,-0.91476035,1623.8307,0.13070928,1073.4272,0.28516552,-97.53323,-0.84755284,2632.0876,0.09203416,968.096,0.4136566,-99.74248,-0.81054676,-17.19955,-0.28951553,25.058228,0.2778883,-0.014964687,-1.3319823,-0.010668944,-0.9576896,0.06404302,0.4120761,24.870989,0.3064351,10.984806,0.80338216,17.40831,0.4848452,-0.22943407,-36.201775,-14.506041,22.939564,-0.01492007,-0.010655659,0.08853575,3.793329,2.6902888,0.20780486,0.14574471,0.14675,0.17593162,-36.104717,YJ5CINQ8v_E.001.wav
21.692781,0.33962157,14.140089,21.989506,26.938309,12.79822,244.73035,246.09744,141.69885,205.49318,0.17529303,0.38569692,0.113389574,0.17010657,0.22654247,0.1131529,2.108414,1.3466997,0.7632969,0.3369831,0.059260678,0.7394344,26.052486,0.2991812,16.23972,0.4937552,11.660904,0.6626078,2.3258278,3.6287534,0.027903017,2.5765824,1.1876425,0.6782923,2.6887515,1.071018,6.254795,4.4919815,21.933744,0.7630324,528.3919,0.3325587,1363.0623,0.13865757,-103.59396,-0.896677,1612.481,0.13639352,1159.7183,0.3135076,-110.91443,-0.7610832,2659.1677,0.09037974,1020.3864,0.31439528,-114.32188,-0.7088589,-20.90244,-0.21549179,28.885086,0.21086822,0.013143229,1.8520905,-0.011222004,-0.9418184,0.055563413,0.7268477,29.087263,0.2152296,17.422459,0.4513763,12.014394,0.6798175,2.1941216,3.99062,-17.003956,24.938559,0.009816524,-0.004016888,0.06307162,3.204709,3.2829943,0.1438,0.11240801,0.14625,0.11880701,-39.499992,Ps55vHez10c.000.wav
13.990171,0.15971299,12.279163,12.903945,15.175398,2.8962345,90.16393,120.82932,24.768887,24.71104,0.4195843,0.3971526,0.28867668,0.38719523,0.5320404,0.24336374,6.3084955,5.616709,4.169525,3.0875852,0.5551956,0.548059,14.106278,0.6712807,14.69824,0.7182531,8.574347,1.0640614,8.463155,1.3038012,0.016434364,1.3628563,0.6727923,0.77403355,2.5843172,0.5844604,-9.458329,-3.6654377,7.167675,4.229008,866.64124,0.15946533,1365.471,0.17371887,-130.31279,-0.634034,1992.0576,0.07459443,1201.9199,0.2399411,-134.88701,-0.57249534,3023.4888,0.05209883,1100.2653,0.23172648,-135.07133,-0.5698179,-28.02667,-0.17980634,40.139305,0.1552173,-0.09458199,-0.124972284,-0.0058281054,-1.3766289,0.5379971,0.5926035,17.646034,0.40644422,15.321987,0.54696405,9.819576,0.858421,8.075709,1.2239199,-25.697287,36.749546,-0.087700516,-0.0033105032,0.5656496,4.12034,2.8215222,0.13093023,0.11523109,0.20302325,0.27285346,-20.958464,9cj8rrj1wSk.004.wav
28.776522,0.35729003,22.015213,26.965702,41.99334,19.978127,340.58698,502.7942,159.06241,269.44385,0.2704995,0.44000837,0.17024574,0.25124836,0.35204768,0.18180194,3.8732512,2.2972481,1.3246944,0.7803624,0.0892063,0.76611143,24.353886,0.32263905,8.631385,1.0868992,4.319897,2.1994975,-9.366305,-1.0873882,0.047363915,1.8279058,1.3487685,0.6180831,4.4281983,0.69922173,0.61193573,36.843533,18.329832,0.755761,722.59064,0.3514515,1407.6892,0.15806973,-93.15385,-1.0073254,1751.017,0.1467229,1128.7234,0.31578034,-95.63443,-0.92696965,2823.6836,0.10262518,998.7752,0.2947129,-100.20562,-0.84467995,-18.201952,-0.25547656,27.01663,0.26738462,0.07089034,0.68062603,-0.01563431,-0.5834028,0.08164966,0.82575804,26.150087,0.2739891,7.323212,1.2370082,2.105899,4.5226254,-10.755133,-1.0342127,-15.681632,22.90229,0.03946049,-0.012805914,0.099722214,3.1393068,3.4799738,0.15037736,0.10410377,0.123399995,0.119910136,-35.287704,NdAJGXf8aos.005.wav
27.282804,0.4897814,17.083132,21.989017,46.170063,29.086931,182.67407,180.3475,185.32556,326.10974,0.1747474,0.47404855,0.11018828,0.15601623,0.23324023,0.12305195,2.5871053,1.8875006,0.6855247,0.5291801,0.04586057,0.8202551,32.869194,0.23568305,7.7080183,1.4894892,-1.1750139,-11.721201,-5.7246046,-1.8568846,0.033212908,1.7904103,1.1384802,0.56075364,4.536904,0.8618331,3.877302,8.589451,16.772615,1.3726556,627.8666,0.34837815,1346.3674,0.17283697,-69.440155,-1.2112346,1638.9004,0.16604356,1180.957,0.26762912,-75.479675,-1.0139856,2757.2617,0.095784344,976.2667,0.31517795,-82.63677,-0.8719346,-17.38883,-0.47766843,31.600588,0.23707199,0.013939481,2.7322094,-0.016322795,-0.6657597,0.043678146,0.715287,33.971703,0.20830679,9.030319,1.3513538,-1.2495537,-12.278633,-6.194515,-1.8304783,-13.203623,25.685175,0.018617671,-0.010232325,0.050940398,2.2236757,2.7577152,0.24666665,0.2040969,0.10526315,0.13140409,-38.80303,kDP6_hiBR0o.005.wav
25.319027,0.37208992,15.126642,24.117157,39.004036,23.877394,599.3757,515.68774,67.18817,32.44498,0.28448156,0.14164448,0.25169787,0.28426653,0.3178165,0.06611863,0.6482028,0.3002644,0.56325233,0.34599137,0.06302151,0.23454888,24.52384,0.14133191,-4.7584643,-1.027351,2.668255,1.8892683,5.0456796,1.1249288,0.01781639,1.0647665,1.0642481,0.5457566,1.9014361,0.62938905,-17.729643,-2.6815007,-0.66956514,-69.06372,944.7771,0.12558596,1078.5419,0.15568732,-182.63484,-0.29118893,1907.2324,0.08694029,1092.3813,0.18643788,-182.44476,-0.2902274,2930.094,0.05163935,852.94415,0.50049514,-183.0892,-0.27913865,-6.6763597,-0.5820856,19.334213,0.22208379,0.0075861807,4.171652,0.013436598,0.6673766,0.06319767,0.23796804,25.90623,0.11869397,-5.3003926,-1.1026853,5.0455375,0.9454449,7.7153926,0.66757804,-5.6507845,17.2966,-0.0023231406,0.012876962,0.063131824,4.1857424,1.1849902,0.07277778,0.06044332,0.79470587,1.1300136,-39.862194,SoHlnvNirJg.001.wav
22.781725,0.49206024,14.921224,17.650373,29.128588,14.207364,149.2743,81.047134,98.09595,71.51867,0.15722054,0.46195886,0.09391043,0.14286222,0.2142125,0.12030207,2.1022198,1.4585327,0.78925824,0.3715374,0.039662015,0.71034026,25.474873,0.31873393,2.553426,4.1909013,10.748595,0.9314895,6.0531244,1.5754023,0.022224996,1.7341799,1.1379739,0.5422569,2.3239977,1.2021964,4.973761,1.5307447,18.668638,0.68118733,675.7949,0.32186383,1381.3909,0.16098735,-115.48782,-0.7731137,1675.9464,0.14807041,1149.7206,0.29804257,-117.38937,-0.7270346,2702.3408,0.09252655,909.9069,0.30539373,-117.87714,-0.721303,-14.704154,-0.44782963,20.828327,0.48981544,0.0045154355,8.945333,-0.0027889838,-3.4083936,0.045298997,0.5579037,29.10377,0.27928793,3.31748,3.4269137,10.730956,0.98971695,6.256987,1.7563955,-10.729019,15.73306,0.006581554,0.0029304097,0.03496116,3.466318,3.0839896,0.14021276,0.11231583,0.1783721,0.17436835,-43.049656,DegRGUG4Wi0.002.wav
22.24167,0.39043766,16.765251,20.583883,22.155895,5.390644,95.99653,90.57364,57.334114,32.40073,0.20086108,0.27378708,0.15562552,0.1939507,0.24550122,0.0898757,1.1394492,0.92102385,0.79613,0.42339483,0.04530911,0.69589245,24.790745,0.3093934,2.6262283,4.041835,5.478486,1.9566302,18.162285,0.6804477,0.01949452,2.586732,1.012754,0.56646484,2.683998,0.67232645,0.9022591,24.79944,9.023423,1.6683573,741.8939,0.30567813,1278.9586,0.21418943,-70.12693,-1.1634434,1698.7134,0.14646389,1093.206,0.25514984,-68.39427,-1.1809083,2702.9421,0.10658954,944.857,0.264813,-73.87694,-1.0484766,-10.187109,-0.5603899,18.995384,0.38960654,-0.012762649,-2.537912,0.002756006,5.186338,0.03518741,0.5121006,25.459833,0.31640494,1.4480503,7.512436,4.9112496,2.3363433,18.42909,0.6927746,-11.915386,19.785711,-0.020543048,0.001336799,0.07058741,3.270111,2.2996058,0.29914284,0.2705589,0.12242424,0.11113819,-41.214275,jZl3Rq1MRQg.001.wav
23.91061,0.32653567,16.98327,24.441244,29.99583,13.01256,137.16653,176.82149,118.84284,163.17093,0.3153365,0.35677877,0.21352087,0.31615654,0.40139186,0.187871,5.3605666,2.9203155,1.3517287,0.63858944,0.11586793,0.81828123,25.778458,0.42732912,2.6872315,4.1584654,3.931078,3.1248174,5.7671638,1.8343029,0.019707672,1.8995804,1.1197636,0.58791053,2.9933598,0.8593749,9.169846,2.0795126,18.033764,0.93880236,771.54596,0.2526308,1287.7128,0.20998389,-91.31749,-0.96641403,1787.6527,0.17269488,1148.0452,0.30639789,-93.3976,-0.9101363,2837.9343,0.11312464,984.522,0.32480916,-97.003815,-0.8476026,-13.243862,-0.51187944,22.834131,0.3834447,-0.034316443,-0.765058,-0.0006212593,-15.858643,0.107737266,0.7818743,29.447363,0.29791552,-0.20115371,-54.221516,6.8180823,1.4725229,4.7669888,2.157638,-13.146053,22.604317,-0.034978367,-0.000572486,0.12819481,3.8587313,3.0203547,0.18543477,0.12657195,0.1397561,0.15936595,-32.98449,cT3oyHhUznw.002.wav
19.685177,0.24849792,17.0677,17.175066,21.166912,4.0992126,14.476315,1.1487722,8.153661,5.878514,0.6582938,0.1662936,0.5600559,0.66266304,0.7456568,0.18560088,1.9187049,0.9424089,1.8305149,1.0656593,0.18769492,0.37445572,19.2775,0.23692755,-4.927817,-1.6777196,14.731972,0.4885236,-0.9244949,-9.057759,0.009553463,1.6875727,0.93845373,0.58882564,2.152567,0.52096033,14.848743,1.8415378,9.168891,0.9951899,581.1865,0.30252686,1288.2373,0.16610092,-150.7114,-0.5251472,1569.2551,0.12510288,1086.428,0.21715423,-150.75388,-0.51947683,2526.7385,0.09721217,1023.8859,0.25151318,-151.53699,-0.5086972,-9.933687,-0.4050892,16.818367,0.32171652,-0.027094804,-0.8493195,-0.007937229,-1.0695355,0.16360812,0.46051928,21.15006,0.20510027,-2.873191,-2.6019416,16.455256,0.44291657,0.1501222,57.928146,-6.950542,13.433716,-0.019090084,-0.0060563553,0.19686641,3.9241335,2.230971,0.11117647,0.102261625,0.31647056,0.5127714,-29.339998,NhyVkwcZbTA.002.wav
43.13895,0.2932998,40.811085,40.932972,58.444317,17.633232,763.1418,329.55075,289.91394,192.63647,0.3681068,0.7940743,0.15890226,0.2942588,0.49608862,0.33718637,8.904928,5.9448786,3.7334938,3.1884344,0.41190276,0.7232691,22.601963,0.50136966,6.689655,1.945794,8.616384,1.1828005,16.667004,0.77876234,0.03226919,0.5571092,1.9980897,0.5500524,5.5955377,0.7695082,11.07097,1.6114757,20.101837,0.9097144,836.70703,0.30268064,1166.0758,0.3583073,-196.63484,-0.12790015,1818.6786,0.15965763,1236.7786,0.3077747,-192.26543,-0.19507407,2928.7136,0.15193954,1121.2079,0.19646078,-192.96213,-0.17760809,-5.7526116,-3.102797,27.89208,0.3783188,-0.009174096,-3.8022947,0.014693671,1.5163258,0.25832444,0.8933825,21.38107,0.54306966,-3.3460176,-6.7105002,1.24585,11.230897,26.087267,0.75473887,-19.75383,31.887482,-0.06389097,0.0029344705,0.4201211,2.7468934,0.656168,0.060999997,0.038587563,1.443,1.7039781,-23.740358,GquB5W7bzFo.004.wav
34.341694,0.25970954,28.074287,32.117207,35.131447,7.0571594,216.73169,132.48161,69.904655,63.764465,0.51779854,1.341915,0.050755084,0.06556489,1.3461965,1.2954414,12.754682,8.712919,3.940481,1.9431348,0.20620438,1.5613897,10.733892,0.75643724,2.582786,2.3163013,-0.803603,-8.509644,-0.7793259,-9.370462,0.05190824,1.3450795,1.4129356,0.36187053,2.791251,0.75785375,-1.5264477,-6.194756,13.70227,0.704926,681.792,0.33971152,1361.125,0.14477946,-176.77078,-0.355588,1715.9989,0.13841583,1056.026,0.22006674,-172.98706,-0.37485132,2620.167,0.107290596,1020.696,0.24044138,-173.33896,-0.36863485,-10.628964,-0.3378712,15.340635,0.2947663,0.053328212,0.44227877,-0.033088885,-0.38924477,0.5605569,0.48614174,22.715757,0.28887668,-1.1218238,-7.3274856,-2.836214,-2.7904932,-4.9376726,-1.8952447,-5.5533733,12.439616,0.018734861,0.0044248397,0.14562169,1.17724,1.2467191,0.10736842,0.054660875,0.6405,1.6015037,-23.863071,CdUYBux3Vn8.001.wav
18.719704,0.49262038,12.190431,17.91365,21.061722,8.871291,92.771515,73.35854,143.36475,178.11409,0.106650695,0.49032906,0.058214054,0.103223525,0.15039742,0.09218337,0.9822331,0.6173835,0.6198051,0.40582722,0.022361616,0.64214486,16.278076,0.47503224,6.9803166,1.3896179,14.264644,0.6415901,11.854295,0.9517047,0.021061338,1.4365491,1.0104394,0.67542815,2.563004,1.0763699,11.163034,1.7649583,19.356356,0.6987342,783.6115,0.3266866,1165.8663,0.24369909,-113.73113,-0.75285906,1842.3488,0.16140652,1051.8489,0.28357327,-112.9367,-0.74165255,2817.7305,0.10338522,970.33,0.3250419,-114.04378,-0.7206685,-13.25958,-0.6480761,26.08553,0.24482737,-0.0363945,-0.61939895,0.012144125,1.3933923,0.025138734,0.45462617,18.072552,0.4336148,9.839096,1.0078778,16.165747,0.6036971,12.98849,0.9542682,-12.0280695,24.856405,-0.02917903,0.01373419,0.019812496,2.8122957,3.0183728,0.15565217,0.106519066,0.16857143,0.3747734,-47.421677,OcS4H_dFeOc.001.wav
19.682259,0.44259062,13.943582,15.119211,21.128117,7.184535,41.77643,47.719994,34.11468,41.333965,0.16950871,0.29148334,0.12806737,0.16554938,0.20370708,0.07563971,1.7819558,1.2196221,0.64712733,0.2717848,0.0848238,0.5169977,34.60789,0.1997906,20.80006,0.37884623,14.027434,0.7114113,2.326849,4.812149,0.01989003,1.2498721,1.1588886,0.6218864,2.7312794,1.3217486,14.216991,2.0745149,28.778446,0.5190526,639.4433,0.31459737,1360.3242,0.17035383,-67.2457,-1.1623597,1759.8267,0.15083195,1183.2538,0.26564226,-80.90128,-0.86049795,2835.1152,0.10269051,994.0925,0.28586838,-83.65212,-0.81203216,-25.286118,-0.22908987,34.802128,0.18656267,-0.008392435,-4.494559,-0.0128961485,-0.75337726,0.0836155,0.4874248,35.376225,0.18005656,21.665968,0.31478396,14.581302,0.7050469,2.1880007,5.179029,-22.084312,31.20996,-0.005377186,-0.010551014,0.08828433,3.204709,2.8215222,0.24674419,0.19247133,0.090975605,0.1113072,-35.900776,mrMp9EorOxE.000.wav
16.309399,0.12076043,15.096608,16.76831,17.21439,2.1177816,71.890816,92.19098,59.644985,104.2534,0.24246627,0.36278662,0.1603306,0.23573203,0.31281215,0.15248156,1.6162698,1.5435563,1.0542773,0.59497905,0.0929018,0.47051522,17.515827,0.4612549,10.012066,0.81550574,18.009912,0.49155343,13.400172,0.6731157,0.01971314,1.020152,1.133456,0.5559887,1.3666389,0.9596716,1.6828669,7.3336844,23.422329,0.5460931,870.1945,0.22855218,1267.6885,0.22956674,-117.78743,-0.7364359,1858.0525,0.10838166,1012.0896,0.2768824,-119.65093,-0.7062479,2872.0332,0.06583067,855.08514,0.3247605,-121.15432,-0.6842824,-16.196455,-0.30593076,23.459173,0.26761,-0.048659086,-0.35581872,0.006358118,1.2409523,0.084316365,0.35198388,20.555582,0.3777863,12.1238365,0.67811495,19.523396,0.44531405,15.763513,0.5313422,-11.942116,19.090736,-0.037740737,0.0055891583,0.10015144,2.877698,2.4934382,0.17368421,0.13717875,0.20179486,0.34384605,-37.368088,pru5ut4lxkQ.004.wav
15.328455,0.43088707,12.743218,13.0534115,14.014094,1.2708759,203.21614,181.90958,47.945553,24.789867,0.5195902,0.23560178,0.40394837,0.51492923,0.62799203,0.22404367,2.618899,1.7671351,1.8510078,0.9881437,0.4164972,0.76185197,18.596931,0.28826183,8.304763,0.78832704,6.602582,1.0781908,11.372319,0.6554537,0.020818586,1.1920018,1.0421785,0.6403806,2.9383147,1.1334662,16.957697,1.095985,29.153969,0.22910576,907.9697,0.18156365,1396.7456,0.15151331,-164.46544,-0.41224045,1993.8015,0.09982761,1220.766,0.16919947,-164.55266,-0.4047918,3130.5396,0.06230496,1201.049,0.30047816,-165.57222,-0.3911163,-27.076582,-0.12437409,39.070133,0.102292165,-0.08854239,-0.14438227,-0.0031657978,-2.5856013,0.61437935,0.43419433,21.41995,0.26622885,11.529764,0.6512299,10.679441,0.67224646,14.194019,0.6036468,-26.220684,38.389084,-0.07876349,-0.0034831243,0.3635591,4.12034,2.296588,0.08057143,0.05476927,0.34441176,0.19298264,-17.78858,SEELGB_-uWU.005.wav
36.10571,0.26600483,25.11509,37.062798,44.114586,18.999496,326.30548,546.3834,121.68464,143.79968,0.19868572,0.5194083,0.10032947,0.18369627,0.28774804,0.18741857,2.2302222,1.7218636,0.7612298,0.43487155,0.044126056,0.8207158,37.454548,0.2734577,-5.546846,-2.2190294,-9.934176,-0.971436,-4.356349,-2.364419,0.03505723,1.5041751,1.3530662,0.52730894,4.631886,0.948548,5.1634307,2.2112534,28.797745,0.40842482,809.0779,0.23166388,1315.0146,0.18560497,-80.36683,-1.1465925,1791.585,0.12716189,1130.6213,0.27069068,-80.23137,-1.0608305,2907.938,0.10622155,1081.2799,0.27399155,-89.56246,-0.8778044,-12.210878,-0.37791833,23.269747,0.30579042,0.057558864,0.40325147,-0.010213511,-1.155085,0.04544843,0.7099573,39.44557,0.20697023,-9.210843,-1.3009357,-11.729826,-0.77931404,-5.199608,-2.050705,-12.907133,23.511812,0.045505773,-0.0066284225,0.04154188,2.7468934,3.2829943,0.18540001,0.19053827,0.11619047,0.13604887,-39.260723,cXqH7_dYM_k.001.wav
26.275728,0.5379907,15.090296,17.862461,48.072372,32.98208,170.7439,150.85721,-51.932964,158.8399,0.14944084,0.4181708,0.09273446,0.13375668,0.20093411,0.10819965,1.5341191,1.1164073,0.82515144,0.42077836,0.030363468,0.8989594,21.315914,0.34619462,-1.6852903,-5.7550526,8.81018,1.1047899,2.9014225,3.730467,0.019243017,1.3237859,1.169027,0.50598526,2.7525446,1.1791447,6.5780144,1.3564343,16.28722,0.71431303,664.7962,0.31863835,1346.7268,0.14556415,-129.64528,-0.6728494,1657.1367,0.13012238,1129.9366,0.27566916,-126.783936,-0.66507554,2652.9941,0.086595856,920.5127,0.29810974,-127.129745,-0.6604573,-12.897157,-0.4942606,18.41483,0.5078977,0.0048807086,8.216237,-0.0020131518,-4.8038125,0.03363655,0.51882195,24.519642,0.31420645,0.5972489,18.62447,9.450591,1.1411684,2.505353,5.145355,-7.861185,13.048193,0.008125667,0.0017791246,0.028042817,3.793329,3.1496062,0.11875,0.09668732,0.1852174,0.16911195,-45.23187,DegRGUG4Wi0.001.wav
25.596277,0.4849985,14.246373,19.997467,38.116753,23.87038,547.61475,736.578,117.17976,73.507454,0.12300991,0.56913984,0.07424347,0.10572505,0.16042796,0.08618449,2.702956,2.111472,0.8862673,0.686198,0.02802369,1.3162719,21.197248,0.422305,-6.9387546,-2.326428,20.78142,0.516695,10.059223,1.204221,0.025219133,1.8161895,0.98270893,0.6761926,2.143693,1.101442,-0.3426137,-102.86927,0.5766369,51.06708,786.8503,0.36385247,1325.1304,0.24230622,-144.26674,-0.5560063,1772.2018,0.15096858,1054.5383,0.31119907,-138.1227,-0.6006416,2789.9768,0.10413064,1022.7035,0.30262792,-139.0478,-0.58780247,-10.278962,-1.0546136,16.877165,0.7732327,0.0037474942,15.79081,0.008548391,1.1978465,0.028179556,1.1111261,23.977282,0.34160343,-7.6898603,-2.345672,21.703915,0.43746564,14.269498,0.8274155,-7.422323,13.523704,0.018493919,0.01039973,0.028094469,2.4852846,2.296588,0.13771428,0.123011865,0.25342104,0.33476835,-41.61249,fEC3lEDxRnc.000.wav
