F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,Part,Name
31.110556,0.27975652,21.945768,27.921713,41.056473,19.110704,274.88068,67.29159,97.13922,45.775043,0.20307165,0.3540597,0.15377441,0.18196714,0.22837436,0.07459995,2.447809,2.319162,-0.12615898,0.64144754,0.05000675,0.4935815,37.9912,0.18611082,1.3933182,8.138558,-8.300587,-0.55190146,-2.4584346,-2.7430143,0.034417246,1.3723756,1.3319081,0.53014463,3.8245893,0.6208862,3.7307227,2.4217734,27.76296,0.37224668,808.15784,0.18644153,1281.3711,0.116455555,-97.33197,-0.9624209,1805.0001,0.10264842,1107.7285,0.3029267,-100.073235,-0.8848432,2932.8425,0.110666715,1037.86,0.22019053,-107.57758,-0.76687825,-13.917506,-0.17346294,22.202068,0.19145784,0.03769985,0.5435976,-0.011589936,-0.47554547,0.05310014,0.4526171,40.182705,0.14427266,-4.831179,-1.9969105,-7.868201,-0.5814736,0.33237576,20.068422,-16.934465,26.42791,0.049023543,-0.013237734,0.041690014,3.0150754,3.1088083,0.16499999,0.07135592,0.205,0.2207374,-39.940796,Test,cXqH7_dYM_k.001.wav
22.29354,0.0029297909,22.234959,22.30314,22.361029,0.12607002,3.105647,0.53406703,2.1818457,0.96039695,0.079976745,0.16184857,0.06875275,0.079606175,0.08967862,0.020925872,0.42124334,0.29626095,0.17107102,0.16430695,0.013206549,0.5638118,25.829773,0.16901156,5.8580174,0.8977279,5.033524,1.1603533,2.1921773,2.7288828,0.015002717,0.6929791,1.0325507,0.39558235,0.9199265,1.0020403,-0.6828375,-10.153348,18.992826,0.2537166,635.2291,0.40917987,1440.7949,0.11330145,-176.81198,-0.33751747,1665.5073,0.22414988,1261.1503,0.29820892,-177.04968,-0.3236477,2595.158,0.13143334,1161.5056,0.2906854,-177.91008,-0.31076747,-12.999194,-0.17784223,21.735779,0.13125122,0.025390847,0.6091475,-0.0032298544,-1.4492981,0.013968588,0.27307796,29.593346,0.0703754,4.741605,1.0999335,3.81216,1.1069522,0.09452913,49.07937,-12.123875,21.368736,0.020958021,-0.00059774716,0.013315866,3.0150754,1.5463918,0.07,0.0,0.415,0.32882366,-53.545166,Train,tS6bRcIIjDc.003.wav
21.682337,0.38999525,15.531837,18.037912,31.95965,16.427813,180.26459,209.96623,51.709972,45.946938,0.23964916,0.22826494,0.18845725,0.22684701,0.29835325,0.109896004,1.9600154,1.0220975,0.8567843,0.48281586,0.10578709,0.3224268,36.17211,0.16872509,12.695674,0.69499767,2.467263,2.0985649,9.310846,0.66964704,0.054606847,0.79217297,1.3866253,0.41942668,1.620962,1.0408936,19.575464,2.2452927,24.246393,0.6650953,691.046,0.2451953,1452.6497,0.13802122,-97.54356,-0.8736149,1710.8314,0.102078244,1351.765,0.26563373,-100.302246,-0.8013696,2809.8445,0.084737,1091.3309,0.15689597,-106.30761,-0.71441144,-21.199236,-0.16051717,32.673927,0.19499773,-0.032610267,-0.5919003,-0.017023968,-0.4646367,0.11184553,0.33755562,37.920418,0.08398473,10.090049,0.758961,2.9300292,1.9016247,10.066586,0.68912464,-21.47261,32.32734,-0.025072401,-0.019689027,0.096937105,6.030151,3.1413612,0.175,0.08827041,0.12,0.118602976,-34.087807,Train,X1EjfXX3NTk.004.wav
45.057495,0.2168939,45.039513,48.034836,52.03515,6.995636,943.3999,0.0,203.21004,199.07642,0.43056595,0.16340351,0.37664735,0.4172772,0.46825922,0.09161186,1.6521816,1.0861781,2.0948646,2.6425457,0.10819854,0.2732542,18.019213,0.1898204,0.18463215,22.420767,3.4804735,1.5176176,0.4796632,17.719908,0.024119016,0.7006196,1.1317217,0.4887898,4.67342,0.348495,22.735415,0.9182556,23.596806,0.32346365,734.2061,0.22767259,1135.0287,0.1927882,-193.56926,-0.16743813,1837.8525,0.12453622,999.5522,0.18031238,-182.5727,-0.29043677,2815.6897,0.086010866,880.2146,0.34621716,-183.24727,-0.27843234,-2.6807537,-3.5545514,21.70937,0.16218357,-0.00072619895,-15.868242,-0.0018348019,-4.280717,0.12562007,0.33155173,16.082554,0.13632064,1.5878222,1.2547333,-0.71574193,-8.538327,-6.3802533,-1.0104377,-6.1192255,15.912493,-0.014783824,0.0013279866,0.10764166,3.0150754,1.5463918,0.049999997,0.029439203,0.42999998,0.13946325,-35.25011,Train,aqd4_4ga1fQ.004.wav
13.189483,0.015046641,13.036114,13.094721,13.391941,0.35582733,2.6347399,4.385413,43.813896,0.0,0.23757283,0.15859753,0.2131199,0.23317651,0.26175237,0.048632473,1.28391,0.9227451,1.2675508,0.79020387,0.076711655,0.5491148,8.926415,0.42299825,6.763986,0.7558794,10.984297,0.4749602,8.654917,0.97360903,0.05410858,0.68049294,1.2928413,0.2005586,-0.6905246,-1.4235535,30.495855,1.1519485,12.497332,0.11390189,580.67456,0.26468265,1122.919,0.101921804,-193.7782,-0.15734689,1609.4967,0.11250846,1005.3005,0.06902147,-193.47876,-0.16441265,2761.9407,0.04820385,1159.919,0.20180349,-193.77516,-0.15768877,-11.124021,-0.19174582,22.969025,0.07736626,-0.05861605,-0.16936527,0.009955801,0.23295286,0.03970309,0.152888,7.6893377,0.22053237,5.569423,1.2590036,5.300288,0.6858642,12.258013,0.22172073,-12.030443,21.297688,-0.044559896,0.008370426,0.0772012,5.0251255,1.0309279,0.03,0.01,0.61,0.49254438,-39.397243,Test,p_wf-KszNlk.001.wav
32.059,0.40704286,15.080304,41.60236,41.949554,26.869251,230.92934,0.0,-3.4008029,0.0,0.34917963,0.3638934,0.26316825,0.30456385,0.395725,0.13255677,4.9214,4.910817,2.613085,1.6043609,0.1091248,0.5836109,18.265589,0.31227943,-2.9835925,-2.6733925,13.371395,0.5700588,-0.9563448,-9.512035,0.019671625,0.9297675,1.3280392,0.44745836,2.5177267,0.8344404,14.556888,2.3206468,6.946581,0.9272895,835.0064,0.21722855,1207.2733,0.19541259,-172.29791,-0.3657706,1845.1925,0.09969156,964.55444,0.20594445,-169.06067,-0.38783732,2799.6492,0.07283009,944.90515,0.24992983,-169.54146,-0.38092735,-8.362316,-0.6516989,14.834869,0.466398,0.008164768,4.8107457,0.0021616512,4.6752043,0.08394781,0.53190523,15.599257,0.20426013,-4.748802,-1.9918195,11.651955,0.89009476,-2.0100365,-4.9702096,-8.848044,15.8440695,0.00079887186,-0.0023346562,0.11169369,4.0201006,2.0833335,0.0725,0.031917863,0.308,0.3468948,-35.34726,Test,NyQ2K2J3N0s.002.wav
17.112501,0.16613671,14.975552,15.530206,20.11147,5.1359177,45.694458,9.59071,13.939735,10.024518,0.11745152,0.2036473,0.09751525,0.1141831,0.13154931,0.034034066,1.0737529,0.6694789,0.4785956,0.37795848,0.021139305,0.30717227,16.324228,0.20998035,10.706991,0.44761297,10.645751,0.5039621,16.589252,0.5780797,0.0259649,1.3200386,0.89537525,0.728716,1.8667879,0.93960327,43.341156,0.938906,24.002434,0.14272273,862.2692,0.3061217,1259.2312,0.14971371,-159.16386,-0.43740657,1813.9823,0.13875829,1146.3468,0.3555443,-159.85133,-0.42577118,2910.2124,0.076656766,1120.4447,0.47999212,-162.28218,-0.39525923,-12.329592,-0.38650537,26.963991,0.20744242,-0.030415718,-0.51123565,0.015031671,0.307565,0.021289531,0.3260055,17.905834,0.20656306,11.995617,0.33245826,10.808989,0.49893776,19.222435,0.45153013,-9.925049,22.695381,-0.02237548,0.013449092,0.02106812,4.0201006,3.6458335,0.052857142,0.025475077,0.175,0.19862024,-48.502167,Train,K63T9l1xY7U.003.wav
38.12014,0.00027372138,38.11163,38.113754,38.132366,0.020736694,-0.117238365,0.0,0.722758,0.0,0.53901035,0.14967845,0.4834801,0.5114271,0.60244775,0.11896765,1.5987486,0.92904896,2.348831,2.350829,0.1403539,0.37221682,9.187454,0.46142694,-5.0579133,-1.087456,21.915579,0.22499953,-1.7335109,-3.5196579,0.012026912,0.0,1.0988361,0.4570104,-1.2965084,-0.47449276,-4.9134684,-0.5460904,-4.376831,-1.370386,672.3286,0.16004834,1186.8645,0.0410568,-194.11664,-0.15713482,1686.0392,0.09603363,1129.3005,0.19385831,-193.89966,-0.16254242,2500.168,0.073221385,1103.4172,0.14261669,-194.05319,-0.15893637,2.0402853,0.907881,4.0379043,0.60112363,0.009472995,1.5491563,0.007287049,0.93307424,0.08599913,0.048047498,9.258841,0.07811207,-15.16232,-0.4137615,18.777756,0.13983323,-10.448595,-0.354554,-3.7184966,10.303431,-0.027357291,0.0037646873,0.14144555,2.5125628,1.0309279,0.024999999,0.005,0.6133333,0.44191504,-34.308136,Train,3WoXkI06zGk.001.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061626606,0.5115031,0.03672284,0.04689997,0.08599684,0.049273998,0.60052294,0.40589386,0.4381626,0.47547886,0.0059460104,0.5874418,6.012852,0.7539264,2.0000498,4.944679,12.016321,0.4660894,5.7891417,1.3284249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.81707,14.48626,-0.0022009127,0.027352322,0.006051932,3.0150754,0.0,0.0,0.0,1.93,0.0,-61.969276,Train,fYUcoKDyRiU.001.wav
12.135187,0.0029068994,12.109954,12.140565,12.161497,0.051543236,0.028634707,0.0,0.0,0.0,0.38392162,0.23607183,0.31616056,0.35929802,0.4307171,0.11455655,1.9374493,1.3500195,1.0253676,0.71978515,0.20500854,0.34297013,29.838373,0.19425379,3.9551735,0.9574527,14.478258,0.28811464,7.515057,0.74314445,0.0037626573,0.0,1.0989362,0.022559153,-0.49038923,-0.48104382,13.77766,0.024165887,31.73333,0.026488947,606.2395,0.17961787,1473.676,0.041095223,-198.05197,-0.09940258,1753.2573,0.06107949,1725.7963,0.18517345,-198.21373,-0.0937909,2597.8997,0.08512418,1501.1187,0.024340216,-198.28178,-0.0913617,-20.544275,-0.018007765,27.331505,0.02124984,-0.04206698,-0.037673302,-0.010593704,-0.2411211,0.20493084,0.05310092,31.148684,0.017409299,9.592728,0.0518672,15.854569,0.055276997,10.3544,0.060067452,-15.522249,25.335356,-0.029445918,-0.010026541,0.20196435,4.0201006,0.51546395,0.02,0.0,0.945,0.21499999,-30.801304,Test,Qa-yF-tByDM.001.wav
