,Name,speech_rate
0,shtirfEzWFA.005.wav,0.7585333333333334
0,eqXrUXW4yHY.000.wav,0.9316
0,Zwu5Y5r3Lrs.002.wav,0.9621333333333334
0,VJf0lkXcy2A.000.wav,0.8509333333333333
0,uwYQKM_STCw.001.wav,0.876
0,k4eeYoHtnnI.005.wav,0.8764000000000001
0,iOB65zCiOFM.000.wav,0.7864
0,uRY3aJAaogw.000.wav,0.8949333333333332
0,3yU-7AXnFCM.004.wav,0.7825333333333333
0,usG6pVxbQkw.004.wav,0.9341333333333334
0,I5x9T9ftW18.002.wav,0.8909333333333334
0,PpJ4S8ZM8mQ.003.wav,0.9125333333333334
0,jKHaHWuaU14.005.wav,0.3749333333333333
0,6l0RBbxg4fk.001.wav,0.9813333333333334
0,9XqeGs2MMic.001.wav,0.9209333333333334
0,feg-RNvT-t0.003.wav,0.5760000000000001
0,jlHKgXrxCu8.003.wav,1.0005333333333333
0,W0Ay5uul8j0.005.wav,0.8008000000000001
0,FlAGm93fJa0.001.wav,0.9637333333333333
0,GsNZh1TS68g.000.wav,0.8909333333333334
0,8hW6WfYBP18.002.wav,0.9061333333333333
0,bAxlTgobVHE.003.wav,0.8845333333333334
0,jmuVZ3HBiWA.005.wav,0.9877333333333334
0,B77ZCcCMrkM.002.wav,0.996
0,keW8-eSiQ70.005.wav,1.0005333333333333
0,XhgDsQlEnuU.005.wav,0.9205333333333333
0,0axZSeaUbfs.003.wav,0.9621333333333334
0,5Ku4_r_Yxsk.004.wav,1.0049333333333332
0,I53JQFtiQxM.001.wav,1.0093333333333334
0,xHb5_bc1JOA.004.wav,0.7737333333333333
0,M0O87_LiyMw.003.wav,0.9597333333333334
0,P9WDAY-MFzk.001.wav,0.9685333333333334
0,6M8OQNo64Tc.000.wav,0.788
0,AuaQ0rtedRk.002.wav,0.9145333333333333
0,9mM_0vrO3wc.000.wav,1.0049333333333332
0,mZzWhUI0CP0.004.wav,0.8653333333333334
0,hnMp0eX28es.002.wav,0.8417333333333333
0,Sb1b8JMVhLs.001.wav,0.9661333333333334
0,mY1ZTvNVkSA.000.wav,0.9941333333333334
0,blAjqQ0ja8Q.001.wav,0.9857333333333334
0,ax8wm9K41og.002.wav,0.9789333333333333
0,p9tAC-RqZPI.005.wav,0.8953333333333333
0,IMCEXoAkZv4.003.wav,0.7993333333333333
0,FaBTYkzhuK4.002.wav,0.8333333333333334
0,Rp_gyvKE4hI.003.wav,0.9877333333333334
0,1m4WjLRKTwc.000.wav,0.8696
0,nndDX4RgU1w.004.wav,0.9725333333333332
0,TQHzCznQ14Y.001.wav,0.8741333333333333
0,WFY3xwXQ0Zw.003.wav,1.0049333333333332
0,iQvoDdxt06M.004.wav,0.9509333333333333
0,0u56Q_QmxIM.003.wav,0.8437333333333333
0,Hklc55y7vUI.002.wav,0.9213333333333333
0,WZnLayQeIZ0.003.wav,0.9921333333333333
0,iFSF6v3xw_k.000.wav,0.9124
0,DmYsoYs9jyI.000.wav,0.9061333333333333
0,3lV-sr3NOUo.000.wav,0.9421333333333333
0,d8skGb2ycio.004.wav,0.8889333333333334
0,frEf7Kz1Usk.000.wav,0.8905333333333334
0,W0LRjSS9pVM.005.wav,1.0201333333333333
0,okSmKH2k5lE.003.wav,0.9877333333333334
0,Wx_oe0SxD9w.004.wav,0.9877333333333334
0,t0AupkXkkZw.000.wav,0.8888
0,o7J2fWIJndQ.001.wav,1.0005333333333333
0,5CRqN54uejE.004.wav,0.8225333333333332
0,HhC2cGFFZeY.002.wav,0.8397333333333333
0,jpPZVmzleAo.003.wav,0.7757333333333333
0,JKDEEwxZwrw.004.wav,0.9572
0,CyzKot0CNyU.002.wav,0.8269333333333333
0,dvMeqVbpKW8.000.wav,0.8677333333333334
0,fipvPdFbKN4.005.wav,0.7069333333333333
0,L9sG80PI1Gw.002.wav,1.0157333333333334
0,ApCq0dwH1Ak.000.wav,0.9509333333333333
0,nEm44UpCKmA.001.wav,0.9921333333333333
0,ZRrduU1CXqU.000.wav,0.9617333333333333
0,DChmTb-c9uM.000.wav,0.9965333333333334
0,p-OcwNFQB0U.004.wav,0.8805333333333334
0,AZ2HyBOmliQ.000.wav,0.8761333333333333
0,e3Y7na4SBh4.003.wav,0.9513333333333333
0,C8xZ0vhrrFE.004.wav,0.6624
0,SIpQm4G4DDg.002.wav,0.9125333333333334
0,cdtZKwM5NIM.003.wav,0.9597333333333334
0,oGa05H9UXxU.000.wav,0.4016
0,a_HpQgY5vb4.000.wav,0.9209333333333334
0,5bi_PM3XMEQ.004.wav,0.5472
0,o5eCmKiomvo.000.wav,0.8741333333333333
0,6U2qLDZA5lQ.000.wav,0.9877333333333334
0,_g3M_MoFIvA.002.wav,0.9573333333333333
0,iGBVrJMr62U.004.wav,0.7624
0,XndWJ1ieKwY.000.wav,0.9985333333333333
0,Me22JENkhJA.001.wav,0.7325333333333333
0,mfGhtr0zy3k.005.wav,0.8480000000000001
0,o2wtRccAgjE.001.wav,0.9101333333333332
0,3S72dDIm1fM.003.wav,0.8141333333333333
0,YPnuq0tDDqk.001.wav,0.7629333333333334
0,qP1UtCbMaW4.000.wav,1.0157333333333334
0,h2-_bQdTZYY.005.wav,0.8889333333333334
0,uDm7iZuX5DQ.001.wav,0.8053333333333333
0,R5uXsQsO6Uo.004.wav,0.9489333333333333
0,siEnTktB4lQ.005.wav,0.9321333333333333
0,1TXS1Zg4wDc.001.wav,0.9793333333333333
0,RQeoo3idUJc.003.wav,0.7885333333333333
0,xHb5_bc1JOA.005.wav,0.9149333333333334
0,e6YTvjDXEl0.000.wav,1.0201333333333333
0,tvKUJujTUEo.002.wav,0.9057333333333334
0,BCNZ_j_kMB4.003.wav,0.8992
0,2d6btbaNdfo.001.wav,0.9077333333333333
0,qMARpi60Hhs.005.wav,0.9185333333333333
0,KfurkMyjD-c.005.wav,0.8997333333333334
0,bviHajVIie0.001.wav,0.9361333333333334
0,TIRrlL71dEQ.003.wav,0.9509333333333333
0,zDRQAU7MtjA.002.wav,0.8893333333333333
0,hqe-8SMJGmc.000.wav,0.9941333333333334
0,gj3-xvhPeWg.000.wav,0.9125333333333334
0,8narByy2B5g.003.wav,0.8048
0,zupxsNi2er8.000.wav,0.7453333333333333
0,nOFHZ_s7Et4.004.wav,0.8632000000000001
0,o_kTWEEjtyw.002.wav,0.7797333333333333
0,EAMHqNxa9yY.005.wav,0.21093333333333333
0,9UWCHrG5mys.000.wav,0.7573333333333333
0,wBCSJVBr4ZE.003.wav,0.8973333333333334
0,_QXI4n_FRN4.000.wav,0.8269333333333333
0,3lV-sr3NOUo.005.wav,0.9621333333333334
0,VbiUhNAdzus.004.wav,0.9621333333333334
0,5TYuLy7JLj4.003.wav,0.8245333333333333
0,s6N1pv5lzrU.005.wav,0.9449333333333333
0,ECuouf2tVYU.002.wav,0.8141333333333333
0,hK5lmI9pwck.001.wav,0.9549333333333333
0,VmXZ2jMWuvk.002.wav,0.9105333333333333
0,ilOi-sQo9HI.003.wav,0.8396
0,P63CUj9KnSw.002.wav,1.0005333333333333
0,lxnV9X8T2Zc.005.wav,0.9769333333333333
0,AR3UwbmgKuQ.002.wav,0.5773333333333334
0,04oq2yrBwMg.000.wav,0.2941333333333333
0,UipoC_HLOP0.000.wav,0.8672
0,_hR9AD-eIy8.002.wav,0.8781333333333333
0,2UxhlaDEPmI.000.wav,0.966
0,IQNNEfYYYiw.003.wav,0.9361333333333334
0,7fOxteINSUg.005.wav,0.7797333333333333
0,HT_8WpgGqjk.002.wav,0.8997333333333334
0,T3v3-2tvV0s.002.wav,0.9253333333333333
0,VPFrKx72gvo.000.wav,0.75
0,ssexxLJLuhU.001.wav,1.0201333333333333
0,Jn76eAPxjNA.000.wav,0.9597333333333334
0,7pLYJKO75_c.005.wav,1.0201333333333333
0,lx6A8s_Ega8.005.wav,0.7968
0,tiVKJWLzmk4.003.wav,0.9857333333333334
0,iOB65zCiOFM.005.wav,0.8841333333333333
0,kJLeYUobR0M.000.wav,0.9209333333333334
0,nHdhGsdsKPI.000.wav,0.6576000000000001
0,Qz_cjgCtDcM.000.wav,0.9833333333333333
0,A1lbD_OCuj4.002.wav,0.7925333333333333
0,Xauhek9-iKA.000.wav,0.9877333333333334
0,vOEQlAMABWM.002.wav,0.9789333333333333
0,l-WgXcGLdZk.000.wav,0.8525333333333334
0,_VsE38xSmdM.003.wav,1.0005333333333333
0,1XqMZQu_pP4.001.wav,0.9769333333333333
0,F2v55oUN-4w.003.wav,0.8735999999999999
0,fBcc1UMtZME.000.wav,0.8845333333333334
0,DVh_7dO2cWY.002.wav,0.8765333333333333
0,Qzu9b49qvKo.000.wav,0.7885333333333333
0,4Qr1BjZhnpg.005.wav,0.8149333333333334
0,2oiXF5_gTyk.000.wav,0.9661333333333334
0,lAJWoIcgXlU.003.wav,0.9553333333333334
0,cjbh1lfr43c.001.wav,0.8489333333333333
0,qyHn_jrNL48.001.wav,0.884
0,NDC375coN1o.000.wav,0.7689333333333334
0,qCFFW1dM8V8.000.wav,0.9533333333333334
0,y-0p6fGXLD0.003.wav,0.9789333333333333
0,3orJLMVqWYw.002.wav,0.916
0,wr4dP9MuHME.002.wav,0.9941333333333334
0,WwmWN63mkT4.000.wav,1.0157333333333334
0,VbiUhNAdzus.001.wav,0.9533333333333334
0,1pm5uoU85FI.004.wav,0.9877333333333334
0,ZRl_k6DzTeI.002.wav,0.9897333333333334
0,qP1UtCbMaW4.002.wav,1.0049333333333332
0,PHUlL5ZzX5U.004.wav,0.7495999999999999
0,6waL_gUxtAM.002.wav,0.9941333333333334
0,kxlqIrk0WnY.000.wav,0.9877333333333334
0,2r5NVi3SZ2I.003.wav,0.9449333333333333
0,P7poMmhYnM0.003.wav,0.9533333333333334
0,LRczShwIVbM.002.wav,0.8277333333333333
0,BZ3FEf_KKso.002.wav,0.8485333333333334
0,XoyQKsK7OtA.001.wav,1.0093333333333334
0,WATt9OOVZh8.005.wav,1.0157333333333334
0,nOCSTnpB_F4.000.wav,0.9941333333333334
0,bJktioZ5Yxk.005.wav,0.9232
0,3WoXkI06zGk.004.wav,0.6669333333333333
0,U3UaF1aFek4.000.wav,0.9423999999999999
0,d4iSwRMV0bA.001.wav,0.8496
0,Zwu5Y5r3Lrs.005.wav,0.9017333333333333
0,yEE9FoKWdpU.004.wav,1.0049333333333332
0,pZxqWp0e-Ik.003.wav,0.8013333333333333
0,mEQBB6XsJFk.000.wav,0.9661333333333334
0,AR3UwbmgKuQ.000.wav,0.6088
0,0tse0Fsy_rg.000.wav,0.7481333333333333
0,fSkQXqXR7D0.003.wav,0.9941333333333334
0,1zpucNpIDk8.000.wav,0.8461333333333333
0,Ui1ajQU5Ib8.002.wav,0.8733333333333333
0,PWM-bKcs2p8.000.wav,0.9297333333333333
0,9ydyJKZBWiA.004.wav,0.8717333333333334
0,z0v9LukQRHU.004.wav,0.8821333333333333
0,U-XrzfFzMkg.000.wav,0.8805333333333334
0,9o10YrQykMk.005.wav,0.9813333333333334
0,LvpUVPQKWcQ.004.wav,0.9729333333333333
0,vqLtOsoNPnU.001.wav,0.9725333333333332
0,AvuGsnkWjt8.000.wav,0.9597333333333334
0,4KD3XCMsIBs.002.wav,0.6629333333333334
0,gggp205gPMI.000.wav,1.0049333333333332
0,4lj66h4CXI8.004.wav,0.9469333333333334
0,XDwSKV_-Rhc.000.wav,1.0201333333333333
0,RGuHfwIRKpA.005.wav,0.9897333333333334
0,8RVJqjILSD0.005.wav,0.9271999999999999
0,Oe7ItP7gS4w.003.wav,0.8096
0,0mym1CooiTE.002.wav,0.8781333333333333
0,jpRnHWTLDUs.002.wav,0.8229333333333333
0,HQZD4j8_FR8.004.wav,0.8948
0,8hH_eJ8qv_M.002.wav,1.0201333333333333
0,l8weBJSCHbA.004.wav,0.7728
0,R-vly7LKotQ.000.wav,0.9577333333333333
0,SUI6WNryjqw.004.wav,1.0201333333333333
0,DyZlhseSuec.001.wav,0.9065333333333334
0,sHafPWyXs6k.002.wav,0.782
0,O8L2pHEIcuo.000.wav,0.9985333333333333
0,jZDlFzVUZwY.004.wav,0.8933333333333333
0,LGdzP-r_G3U.003.wav,0.8437333333333333
0,hjQpiGBO1Ao.000.wav,0.8913333333333333
0,Po4UGCJbCbw.001.wav,0.8765333333333333
0,Vimaz7NzPIg.000.wav,0.9685333333333334
0,OSDlyk5ZgAk.002.wav,0.9833333333333333
0,keW8-eSiQ70.002.wav,0.428
0,g9zgIN56MnQ.002.wav,0.9705333333333334
0,a84s1DYag-I.003.wav,0.8461333333333333
0,XFpzukISe6s.001.wav,0.8677333333333334
0,nB-fPmvZg3U.004.wav,0.7856000000000001
0,_2DSmy36OEM.005.wav,0.45733333333333337
0,XvV4YdhpC2w.000.wav,0.9853333333333333
0,WuHLxhCSnGs.000.wav,0.9661333333333334
0,phjVMKGYBKs.000.wav,0.9509333333333333
0,MLCIfM5jYlI.005.wav,0.7812
0,jZl3Rq1MRQg.001.wav,0.7093333333333334
0,vCCRvatOFLA.002.wav,0.696
0,kY_4WyAXxrQ.005.wav,0.9381333333333333
0,Kbcvurfuvhk.003.wav,0.9449333333333333
0,Ahiq4zhmYco.001.wav,0.5873333333333334
0,T1--98_78ns.000.wav,0.9105333333333333
0,IGjI8aP14gg.003.wav,0.8189333333333334
0,VmyIItgMzpE.000.wav,0.8309333333333334
0,AWe6ZZUmlZw.001.wav,0.8544
0,XfUqFt2amrM.001.wav,0.6920000000000001
0,s6gN_358tk4.002.wav,0.9705333333333334
0,EaBCJB8LXdI.003.wav,0.9921333333333333
0,EffEoI1l1zE.004.wav,0.7629333333333334
0,7LHmNEH65Pk.001.wav,0.8416
0,QNVsr2mGwGs.000.wav,1.0093333333333334
0,0uCqd5hZcyI.004.wav,0.9877333333333334
0,_RfHkyf68Zs.000.wav,0.9229333333333333
0,XQZ5M9oLkXw.004.wav,1.0049333333333332
0,Vy-Lr_iM5qo.004.wav,0.3464
0,VxtZDXM0cuQ.004.wav,0.7388
0,EfQ2eU2MFEc.000.wav,0.8929333333333334
0,QdafN9Y_j-Y.000.wav,1.0201333333333333
0,vfqYI2QmfeU.003.wav,0.1744
0,xLfLuyIQOJE.001.wav,1.0157333333333334
0,W7BbL3NZvrU.003.wav,0.8264
0,xA2OJtxFoeg.002.wav,0.5797333333333333
0,FNHMXPaHll0.002.wav,0.9165333333333333
0,L5PkZA1ErYY.000.wav,0.8976000000000001
0,TEGJrmNFvXY.005.wav,0.8909333333333334
0,_IS6GFmQYj4.005.wav,0.8657333333333334
0,ej0RpdM9kJA.004.wav,0.9017333333333333
0,kxJVM1-pYxc.005.wav,0.9229333333333333
0,k4eeYoHtnnI.002.wav,0.8352
0,dNXqs5HNijI.000.wav,0.9528
0,Po4UGCJbCbw.003.wav,0.9749333333333333
0,V1TjmLtgNm0.003.wav,0.9769333333333333
0,jKHaHWuaU14.000.wav,0.30239999999999995
0,RQeoo3idUJc.005.wav,0.6553333333333333
0,3K16KyiAZHw.000.wav,0.8077333333333333
0,vLAHfIjmRMc.004.wav,0.7757333333333333
0,LGgx7RVdL2Y.001.wav,0.6648
0,9rF3BEXetOo.003.wav,0.9365333333333333
0,CLGJCzz6tIU.002.wav,0.9357333333333333
0,HQDkoaHULbw.005.wav,0.9941333333333334
0,TmpP2fXeVtk.001.wav,0.9621333333333334
0,nLy7x9kXURM.001.wav,0.7781333333333333
0,2d6btbaNdfo.005.wav,0.8933333333333333
0,xpSCu7PgJts.001.wav,0.8024
0,SUI6WNryjqw.005.wav,1.0157333333333334
0,BQ9i8qkXiVQ.001.wav,0.8781333333333333
0,2-LDYe7OXZU.004.wav,0.8480000000000001
0,Jhz5ssCKaug.000.wav,0.6109333333333333
0,JTmq4k4uQCY.004.wav,0.8781333333333333
0,gCLfduV3Phw.001.wav,0.9557333333333333
0,5CRqN54uejE.003.wav,0.8117333333333333
0,8lg8A_zFOmg.004.wav,0.9725333333333332
0,k4QmzZuQl9s.002.wav,0.9985333333333333
0,dmOKZLeFKCM.001.wav,0.9356000000000001
0,5lqg3tAI9H0.004.wav,0.9361333333333334
0,LNM1i-a9q_A.005.wav,1.0157333333333334
0,Gtq5nfRlRx8.005.wav,0.9573333333333333
0,Af_F0IzHK6o.005.wav,0.9681333333333334
0,kUpkeJDcxaE.004.wav,0.9597333333333334
0,iW1t-ZiG2rc.002.wav,0.9941333333333334
0,HbGeoKBULAA.000.wav,0.8797333333333334
0,9pGJyf1MXLY.003.wav,1.0201333333333333
0,iqs7mZbg5UI.002.wav,0.9749333333333333
0,836kYlEs9GI.004.wav,0.8957333333333334
0,5LT-hTT4J7s.005.wav,0.9449333333333333
0,huIQlWsIEvY.001.wav,0.9101333333333332
0,Zb5BstGpJ48.001.wav,0.7405333333333334
0,tYpxPqwle5k.003.wav,0.9725333333333332
0,KM6Nc_VipyQ.003.wav,1.0093333333333334
0,fk_ggmC872E.005.wav,0.9021333333333333
0,oG84VxrGfj0.004.wav,0.9557333333333333
0,2oEUp9sGRGk.003.wav,0.9533333333333334
0,Rops7WYMCCY.004.wav,0.8649333333333333
0,mQpNe8f5xA8.001.wav,1.0029333333333335
0,a38rz5AIslE.002.wav,0.9317333333333334
0,xLfLuyIQOJE.000.wav,0.8328000000000001
0,7GRC7XjGzX8.000.wav,0.9637333333333333
0,X1kqn3XDFRw.000.wav,0.8309333333333334
0,-wO0oBNlEvY.005.wav,0.9169333333333333
0,iOv0_RdVPCM.004.wav,0.6281458333333333
0,8AnIttmflwI.004.wav,0.9553333333333334
0,2SzC9dm4Yy4.001.wav,0.8097333333333334
0,AlEqtGWa43g.004.wav,1.0157333333333334
0,ipP--IqIuWU.000.wav,0.9617333333333333
0,PKtzsEqLGx4.004.wav,0.9897333333333334
0,XvV4YdhpC2w.003.wav,0.9101333333333332
0,cQRFb-xa4Vc.000.wav,0.9557333333333333
0,ygUEI08LgcM.003.wav,0.7857333333333333
0,P2B2K7DvUC8.003.wav,0.8765333333333333
0,81f9t2HMNas.000.wav,0.7541333333333333
0,XfK7WZ3skUM.002.wav,0.9895999999999999
0,zEyRyTnIw5I.004.wav,0.8481333333333333
0,TzW_VxrCR30.001.wav,0.9297333333333333
0,omeHsKF7InA.002.wav,0.8013333333333333
0,kco35S1k5Ks.001.wav,0.8285333333333333
0,SfldZBPyPFo.000.wav,0.8397333333333333
0,85isLsZHZpo.005.wav,0.9429333333333333
0,KJP4SKS2vtY.001.wav,0.6857333333333333
0,DjfLWIZq3bo.000.wav,0.9553333333333334
0,bTLTLzXehPE.000.wav,0.9144
0,rjS0PIwS47M.003.wav,0.9205333333333333
0,o2wtRccAgjE.005.wav,0.9700000000000001
0,vCV-5LypZCs.002.wav,1.0093333333333334
0,p-OcwNFQB0U.000.wav,0.8909333333333334
0,qAisk1lgv2I.002.wav,0.9077333333333333
0,m_9aygJNij8.000.wav,0.7773333333333333
0,65xWDhgq1OE.002.wav,0.8997333333333334
0,xQHmbJ_lPjY.002.wav,0.9793333333333333
0,b2Y41GrCrPs.005.wav,0.5933333333333334
0,B2riMsP8LD8.002.wav,1.0005333333333333
0,nCWEEoJfjgE.001.wav,1.0201333333333333
0,EA8BEYAZqAA.005.wav,0.9597333333333334
0,BlXViK_ltm8.001.wav,1.0201333333333333
0,TQHzCznQ14Y.002.wav,0.876
0,blAjqQ0ja8Q.002.wav,0.8821333333333333
0,YZp79VcnY0w.005.wav,0.9769333333333333
0,NpkHOa4uIn4.000.wav,0.8653333333333334
0,bcRPLKygrNk.002.wav,0.9429333333333333
0,_hR9AD-eIy8.001.wav,0.8997333333333334
0,cT3oyHhUznw.000.wav,0.8613333333333333
0,JEualxMkaE4.001.wav,1.0157333333333334
0,8qesctueAV0.003.wav,0.9469333333333334
0,FGkS4vJYOpM.003.wav,0.7929333333333334
0,i4IVTm3uvoM.004.wav,0.7901333333333334
0,-8asrRvfJWA.001.wav,0.8821333333333333
0,Wx_oe0SxD9w.005.wav,0.9877333333333334
0,Ay7bZ7Sgx9Q.000.wav,0.8305333333333333
0,u50B6bIkN9g.004.wav,0.9573333333333333
0,bcx6xr9Ja-8.002.wav,0.8461333333333333
0,XQZ5M9oLkXw.000.wav,0.9701333333333333
0,uf_sIIw4zxY.004.wav,0.8629333333333334
0,ahqyOhg6D7c.001.wav,1.0005333333333333
0,Y-_JeJoCjUo.004.wav,0.8953333333333333
0,o1mTIo1vPas.003.wav,0.9533333333333334
0,HWuh0biZQ_c.004.wav,0.8501333333333334
0,geji1U2YAvg.003.wav,0.39440000000000003
0,Ie2y_yOeKpo.005.wav,0.9273333333333333
0,VmXZ2jMWuvk.000.wav,0.8609333333333333
0,fsLf6Xv_Gbk.004.wav,0.8613333333333333
0,h7qbP1GS50U.000.wav,0.8909333333333334
0,Z6Yb7xE4Jb4.001.wav,0.9621333333333334
0,MOobNUpfWiY.003.wav,0.7157333333333333
0,-R2SZu3SYgM.002.wav,0.8161333333333334
0,MLCIfM5jYlI.003.wav,0.6709333333333334
0,IQdz0Pd-L2Y.002.wav,0.7989333333333334
0,vNEs2yGe77s.005.wav,0.8717333333333334
0,do8FmnQbI5I.005.wav,0.9445333333333333
0,59Smv7wl--w.004.wav,0.9637333333333333
0,MajYvFTkKnk.001.wav,0.8309333333333334
0,XtI2ju2a8iM.003.wav,0.76
0,NTATNIs2sSc.002.wav,0.9085333333333333
0,vp9p1osOaLI.005.wav,0.7201333333333333
0,8QtlG5ujHyc.003.wav,1.0157333333333334
0,Pb7aNc6Kd40.004.wav,0.9273333333333333
0,Po4UGCJbCbw.004.wav,0.8632000000000001
0,T-mK85acIOc.000.wav,0.3917333333333334
0,vqLtOsoNPnU.003.wav,0.9941333333333334
0,7IegDaeNlik.004.wav,0.8785333333333334
0,9z5cV1ANYwE.005.wav,0.9553333333333334
0,fBcc1UMtZME.002.wav,0.8675999999999999
0,UGp1GNK0GWg.002.wav,0.884
0,8py6SksNsZQ.004.wav,0.9553333333333334
0,XH4rem3vS9w.003.wav,0.8821333333333333
0,y3_71Wpt9eA.001.wav,0.8737333333333334
0,ua5c716lu5s.000.wav,1.0157333333333334
0,tcmYlyeqwuI.002.wav,0.9813333333333334
0,NDC375coN1o.004.wav,0.9641333333333333
0,8eeZjC_bmtc.004.wav,0.38480000000000003
0,mZ3vypXAfHg.001.wav,1.0157333333333334
0,BlvmREgt2C0.004.wav,0.9685333333333334
0,xDjhf8wrNWQ.000.wav,0.8825333333333333
0,NOrjfF0-pQ4.000.wav,0.9941333333333334
0,j-F-t4BS0yM.002.wav,1.0093333333333334
0,TPRQyuiNYmI.000.wav,0.9897333333333334
0,nKLhatlbqEw.003.wav,1.0049333333333332
0,GwKmjEb3qN0.000.wav,0.09359999999999999
0,RWhyKkFI3zw.002.wav,0.8692
0,9DKE8426js0.000.wav,1.0157333333333334
0,n6JNJurop2U.005.wav,0.8225333333333332
0,PQBGDxYGaXU.000.wav,1.0157333333333334
0,-VTqcHNgH7M.005.wav,0.9941333333333334
0,k4eeYoHtnnI.003.wav,0.7965333333333333
0,1mdMhaq5p4w.000.wav,0.9085333333333333
0,N5YT0FFd3-s.003.wav,0.9321333333333333
0,5PsD_NFMWpQ.001.wav,0.9789333333333333
0,xmD4FKMq2rk.003.wav,0.9165333333333333
0,Zi7QHI_5ipU.002.wav,0.9793333333333333
0,PRplbrM70sg.000.wav,0.9085333333333333
0,qpwcdPnPeFM.000.wav,0.8373333333333334
0,_uNup91ZYw0.000.wav,1.0093333333333334
0,Isa3WdmciZQ.005.wav,0.7757333333333333
0,4lj66h4CXI8.001.wav,1.0093333333333334
0,4fN-DKUzgWQ.000.wav,0.6344
0,LRU4jLhKaak.004.wav,0.9489333333333333
0,AWe6ZZUmlZw.003.wav,0.8741333333333333
0,K3-YXXLR0Ho.001.wav,0.9597333333333334
0,3LAaFUSGvsU.000.wav,0.9429333333333333
0,8QtlG5ujHyc.000.wav,0.9965333333333334
0,t0_DAgeU4nM.005.wav,0.9513333333333333
0,voB6O-ky9cA.005.wav,0.9169333333333333
0,_ZAqTHlu2ts.000.wav,0.9985333333333333
0,1pm5uoU85FI.002.wav,0.9641333333333333
0,Sb1b8JMVhLs.003.wav,0.9385333333333333
0,EeI8iXLDfc0.000.wav,0.5837333333333333
0,i4IVTm3uvoM.003.wav,0.9189333333333334
0,h6LOjpCRXtY.003.wav,0.8805333333333334
0,YN0Xd70SqEo.000.wav,0.8653333333333334
0,WZnLayQeIZ0.002.wav,0.9877333333333334
0,YocrYFLm4CM.005.wav,0.9853333333333333
0,Bz3Jx4QL_6Q.002.wav,0.972
0,PWAe9M2SxT8.000.wav,0.9813333333333334
0,MswJxdf-3Fc.003.wav,0.9789333333333333
0,simc6hmrUOE.003.wav,0.5168
0,F5kL7RWS_f0.001.wav,0.9877333333333334
